loss,accuracy,val_loss,val_accuracy
0.6944649184451384,0.39215687,0.6841993694211922,0.9215686321258545
0.6737516709402496,0.9607843,0.6592765286857006,0.9215686321258545
0.6448651119774463,1.0,0.6279617045439926,0.9215686321258545
0.6092468990999109,1.0,0.5936156803486394,0.9215686321258545
