loss,accuracy,val_loss,val_accuracy
0.6944316029548645,0.47058824,0.6874075648831386,0.9215686321258545
0.681647096194473,0.9607843,0.6687112964835822,0.9215686321258545
0.6580327609006096,1.0,0.6455824129721698,0.9215686321258545
0.6325822940059737,1.0,0.6203241546948751,0.9215686321258545
